The depths have been converted from SS-S410S times using 20 second
PREM and have been corrected for upper mantle velocity structure
using HMSL-S06, except with 6 degree blocks rather than 4 degress.
Please see Houser et al. (2008) Determination and analysis of long-wavelength transition zone structure using SS precursors, GJI, 174, 178-194. for details
 longitude  latitude  depth from average (km)  error (km)  average depth (km)
  15.8000002  33.2000008 -4.82870483  7.88226318  410.48761
  24.2999992  34.4000015  6.64102173  14.3824768  410.48761
  29.3999996  32.7000008 -17.5469971  4.51301575  410.48761
  35.5999985  33. -20.7323303  11.8848419  410.48761
  41.7999992  32.7000008 -26.6146545  3.5483551  410.48761
  47.2999992  32.0999985 -13.1232605  10.224411  410.48761
  52.9000015  34.7999992 -8.44143677  2.77038574  410.48761
  58.7999992  34.  0.927642822  9.97485352  410.48761
  66.0999985  33.7999992  14.6574707  3.38990784  410.48761
  70.  33.5  14.7160034  2.58782959  410.48761
  77.9000015  33.  14.3600159  4.42987061  410.48761
  83.4000015  33.4000015  5.2543335  4.56433105  410.48761
  87.1999969  33.0999985 -10.1530457  10.4219513  410.48761
  95.6999969  32.2000008 -6.77209473  23.1463318  410.48761
  101.5  31.2000008  10.1162415  9.08598328  410.48761
  106.5  31.2000008  6.31665039  2.53909302  410.48761
  111.  31.2999992  11.4498596  2.63116455  410.48761
  117.400002  31.7999992 -0.217590332  6.34002686  410.48761
  123.599998  33.4000015 -3.18618774  4.81541443  410.48761
  130.800003  33.7999992  0.104888916  3.43647766  410.48761
  134.699997  32.5999985 -0.100708008  3.81388855  410.48761
  141.600006  32.9000015 -5.05856323  2.55209351  410.48761
  146.600006  32.7000008  2.33862305  2.64701843  410.48761
  153.800003  33.  0.721221924  4.34741211  410.48761
  160.  33.4000015  1.98590088  5.2660675  410.48761
  166.800003  32.7000008  16.2937317  3.2394104  410.48761
  171.800003  31.8999996  18.6795044  2.38053894  410.48761
  176.300003  32.5999985  21.4437256  2.35726929  410.48761
  182.800003  27.5  19.5301514  5.16116333  410.48761
  188.  27.8999996  14.835144  4.22343445  410.48761
  193.399994  28.6000004  7.52740479  11.8383636  410.48761
  201.  28.7999992  15.8473206  3.30496216  410.48761
  205.699997  28.5  17.3372192  3.5997467  410.48761
  210.600006  27.6000004  16.1744385  4.54928589  410.48761
  214.899994  27.2999992  17.8736877  2.49821472  410.48761
  222.300003  28.  18.6494446  4.67955017  410.48761
  228.199997  27.2000008  5.69659424  2.50801086  410.48761
  232.399994  27.2000008  1.10385132  5.7802887  410.48761
  238.  27.5 -5.48806763  4.0630188  410.48761
  245.  27.2999992 -4.54196167  5.10232544  410.48761
  251.5  28.7000008  1.10385132  12.8970947  410.48761
  253.5  29.1000004 -9.22918701  14.2903442  410.48761
  274.5  28.1000004 -14.0141296  13.6887512  410.48761
  278.700012  27.7000008 -13.48526  4.43824768  410.48761
  285.  27.3999996 -5.46054077  4.06362915  410.48761
  289.200012  26.3999996  0.516204834  2.85560608  410.48761
  294.5  26.2999992  1.48526001  2.71429443  410.48761
  301.200012  26.8999996 -0.100708008  3.26002502  410.48761
  308.299988  26.7999992  16.8903809  5.32733154  410.48761
  312.399994  26.2999992  10.8276367  3.45968628  410.48761
  316.5  27.  11.1824646  3.87638855  410.48761
  322.899994  29.  17.3665771  11.6759186  410.48761
  331.  28.1000004  1.92666626  18.7129364  410.48761
  333.899994  27.2000008  4.34005737  22.3599091  410.48761
  341.100006  26.  7.37994385  14.6349792  410.48761
  345.299988  26.7000008 -11.3961487  21.5480194  410.48761
  350.799988  26.5 -9.17269897  25.1872406  410.48761
  355.799988  27.5 -2.19906616  10.0220642  410.48761
  3.0999999  29.2999992 -9.36917114  28.5369568  410.48761
  8.10000038  28.2999992 -8.83636475  46.3132324  410.48761
  13.6999998  28.7000008 -21.870697  28.1737671  410.48761
  27.5  26.6000004 -4.97259521  7.42002869  410.48761
  29.6000004  27.  4.45809937  9.17971802  410.48761
  35.2999992  27.1000004 -14.737854  20.3524323  410.48761
  45.2000008  28.8999996 -16.602417  1.91905212  410.48761
  46.7000008  28.1000004 -14.0415344  9.27197266  410.48761
  59.2999992  28.2999992  21.2046509  28.4838104  410.48761
  65.1999969  27.2999992  14.4491882  7.50845337  410.48761
  69.5999985  27.2999992  10.3230591  4.49555969  410.48761
  76.3000031  26.2000008  9.1836853  2.74447632  410.48761
  81.0999985  26.5  2.95620728  16.0132599  410.48761
  87.5999985  27.7999992  1.16235352  7.32255554  410.48761
  93.3000031  27.7000008 -7.2828064  6.05635071  410.48761
  98.4000015  28.2999992 -8.46981812  12.9108887  410.48761
  104.800003  29.7000008  10.8568115  4.37898254  410.48761
  109.099998  29.5  10.649231  2.57093811  410.48761
  115.300003  28.1000004  12.458252  4.83093262  410.48761
  119.900002  27.7999992  4.9303894  5.12245178  410.48761
  125.599998  27.2999992  2.51504517  6.03199768  410.48761
  133.600006  27.5  6.93707275  3.56614685  410.48761
